dataset	trainer	loss	sampler	filterer	num_negs_per_pos	time	frequency
countries	slcwa	softplus	basic	bloom	100	0.0004801259999993	6248.359805559385
countries	slcwa	softplus	basic	bloom	100	0.0004756110000005	6307.675810686109
countries	slcwa	softplus	basic	bloom	100	0.0004737890000008	6331.932569128269
countries	slcwa	softplus	basic	bloom	100	0.0004727289999983	6346.130658390292
countries	slcwa	softplus	basic	bloom	100	0.000527503999999	5687.160666090901
countries	slcwa	softplus	basic	bloom	100	0.0004830479999995	6210.562925429451
countries	slcwa	softplus	basic	bloom	100	0.0004838080000002	6200.806931672145
countries	slcwa	softplus	basic	bloom	100	0.0005537740000001	5417.372429907076
countries	slcwa	softplus	basic	bloom	100	0.000494638000001	6065.041505087869
countries	slcwa	softplus	basic	bloom	100	0.0004837470000005	6201.588847055772
countries	slcwa	softplus	basic	bloom	100	0.0005381090000007	5575.078655060457
countries	slcwa	softplus	basic	bloom	100	0.0005061469999994	5927.13184115197
countries	slcwa	softplus	basic	bloom	100	0.0004749140000015	6316.933171037758
countries	slcwa	softplus	basic	bloom	100	0.0004773899999985	6284.170175347058
countries	slcwa	softplus	basic	bloom	100	0.0004755769999995	6308.126759710354
countries	slcwa	softplus	basic	bloom	100	0.0005376950000002	5579.371204862859
countries	slcwa	softplus	basic	bloom	100	0.0005134269999995	5843.089670006704
countries	slcwa	softplus	basic	bloom	100	0.0004795749999999	6255.538758276152
countries	slcwa	softplus	basic	bloom	100	0.0004728370000002	6344.681148045876
countries	slcwa	softplus	basic	bloom	100	0.0004710089999999	6369.305045126976
countries	slcwa	softplus	basic	bloom	100	0.0004713289999997	6364.980724719429
countries	slcwa	softplus	basic	bloom	100	0.0004717079999991	6359.86669720505
countries	slcwa	softplus	basic	bloom	100	0.0004701610000008	6380.792962399116
countries	slcwa	softplus	basic	bloom	100	0.0004676639999985	6414.861952190878
countries	slcwa	softplus	basic	bloom	100	0.0004695520000002	6389.068729339205
countries	slcwa	softplus	basic	bloom	100	0.0004715909999983	6361.4445568517685
countries	slcwa	softplus	basic	bloom	100	0.000468463999999	6403.907237282668
countries	slcwa	softplus	basic	bloom	100	0.0004693230000007	6392.186191588512
countries	slcwa	softplus	basic	bloom	100	0.0004710939999998	6368.155824529019
countries	slcwa	softplus	basic	bloom	100	0.0004582539999997	6546.5877002743255
countries	slcwa	softplus	basic	bloom	100	0.0004670619999984	6423.1301197910925
countries	slcwa	softplus	basic	bloom	100	0.0005052919999997	5937.161087057986
countries	slcwa	softplus	basic	bloom	100	0.0005945939999989	5045.459590923054
countries	slcwa	softplus	basic	bloom	100	0.0004645360000008	6458.057071991241
countries	slcwa	softplus	basic	bloom	100	0.00048372	6201.935003720183
countries	slcwa	softplus	basic	bloom	100	0.0004844409999993	6192.704581164914
countries	slcwa	softplus	basic	bloom	100	0.0004745659999993	6321.565388173193
countries	slcwa	softplus	basic	bloom	100	0.0004743579999999	6324.3373148556575
countries	slcwa	softplus	basic	bloom	100	0.0004795840000006	6255.421365174041
countries	slcwa	softplus	basic	bloom	100	0.0004772180000003	6286.435130271484
countries	slcwa	softplus	basic	bloom	100	0.0004795459999993	6255.917054889799
countries	slcwa	softplus	basic	bloom	100	0.0004750750000006	6314.792401191069
countries	slcwa	softplus	basic	bloom	100	0.0004793450000004	6258.540299778022
countries	slcwa	softplus	basic	bloom	100	0.0004703770000009	6377.862863179625
countries	slcwa	softplus	basic	bloom	100	0.0004800870000014	6248.867392766038
countries	slcwa	softplus	bernoulli	none	1	0.0009664330000003	3104.1986356001926
countries	slcwa	softplus	bernoulli	none	1	0.0007660919999992	3915.9787597352
countries	slcwa	softplus	bernoulli	none	1	0.0007400680000007	4053.68155358311
countries	slcwa	softplus	bernoulli	none	1	0.0007414350000001	4046.207691840148
countries	slcwa	softplus	bernoulli	none	1	0.000698926	4292.299900131877
countries	slcwa	softplus	bernoulli	none	1	0.0006975350000004	4300.859455078203
countries	slcwa	softplus	bernoulli	none	1	0.0006982730000011	4296.313905872222
countries	slcwa	softplus	bernoulli	none	1	0.0006725519999992	4460.6216322355
countries	slcwa	softplus	bernoulli	none	1	0.0006756760000001	4439.997868799837
countries	slcwa	softplus	bernoulli	none	1	0.0006830339999996	4392.167886227253
countries	slcwa	softplus	bernoulli	none	1	0.0006737250000004	4452.855393518435
countries	slcwa	softplus	bernoulli	none	1	0.0006707759999997	4472.4319295876185
countries	slcwa	softplus	bernoulli	none	1	0.0006712769999985	4469.093980586756
countries	slcwa	softplus	bernoulli	none	1	0.0006487620000008	4624.191922455437
countries	slcwa	softplus	bernoulli	none	1	0.0006485940000011	4625.389689072975
countries	slcwa	softplus	bernoulli	none	1	0.0006453630000002	4648.546631893468
countries	slcwa	softplus	bernoulli	none	1	0.0006619690000011	4531.934274859982
countries	slcwa	softplus	bernoulli	none	1	0.0006561900000008	4571.846568823342
countries	slcwa	softplus	bernoulli	none	1	0.0006531209999991	4593.329566809094
countries	slcwa	softplus	bernoulli	none	1	0.0006283089999996	4774.720718629879
countries	slcwa	softplus	bernoulli	none	1	0.0006000490000008	4999.591700003837
countries	slcwa	softplus	bernoulli	none	1	0.0006003660000004	4996.951859361934
countries	slcwa	softplus	bernoulli	none	1	0.0006078130000002	4935.72858757355
countries	slcwa	softplus	bernoulli	none	1	0.0006099810000002	4918.185976282864
countries	slcwa	softplus	bernoulli	none	1	0.0007844460000008	3824.35502252142
countries	slcwa	softplus	bernoulli	none	1	0.0006467399999987	4638.649225354489
countries	slcwa	softplus	bernoulli	none	1	0.0006164359999996	4866.685268222331
countries	slcwa	softplus	bernoulli	none	1	0.0006158710000008	4871.149964840027
countries	slcwa	softplus	bernoulli	none	1	0.0006040340000001	4966.607839954404
countries	slcwa	softplus	bernoulli	none	1	0.0006023410000004	4980.567485855615
countries	slcwa	softplus	bernoulli	none	1	0.0006045019999998	4962.762736931876
countries	slcwa	softplus	bernoulli	none	1	0.0007060949999999	4248.720073078213
countries	slcwa	softplus	bernoulli	none	1	0.0006485400000002	4625.774817280091
countries	slcwa	softplus	bernoulli	none	1	0.000617720000001	4856.569319424552
countries	slcwa	softplus	bernoulli	none	1	0.0006027920000004	4976.8410994135575
countries	slcwa	softplus	bernoulli	none	1	0.0005979889999991	5016.814690578041
countries	slcwa	softplus	bernoulli	none	1	0.0006397699999993	4689.18517592719
countries	slcwa	softplus	bernoulli	none	1	0.0006034239999994	4971.628572948151
countries	slcwa	softplus	bernoulli	none	1	0.0005985920000011	5011.76093231181
countries	slcwa	softplus	bernoulli	none	1	0.0006200750000004	4838.124420429132
countries	slcwa	softplus	bernoulli	none	1	0.0006750249999996	4444.279841489939
countries	slcwa	softplus	bernoulli	none	1	0.0006115789999991	4905.335206087756
countries	slcwa	softplus	bernoulli	none	1	0.0006022839999992	4981.038845467508
countries	slcwa	softplus	bernoulli	none	1	0.0005965770000013	5028.688668844234
countries	slcwa	softplus	bernoulli	none	1	0.0005640749999997	5318.441696585021
countries	slcwa	softplus	bernoulli	none	1	0.0005662950000004	5297.592244320333
countries	slcwa	softplus	bernoulli	none	1	0.0005671199999994	5289.885738472928
countries	slcwa	softplus	bernoulli	none	1	0.000570132	5261.939340363276
countries	slcwa	softplus	bernoulli	none	1	0.000551034999999	5444.300271316628
countries	slcwa	softplus	bernoulli	none	1	0.0006163719999996	4867.190592696841
countries	slcwa	softplus	bernoulli	none	1	0.0005993170000007	5005.69815305831
countries	slcwa	softplus	bernoulli	none	1	0.0005288590000009	5672.589480361256
countries	slcwa	softplus	bernoulli	none	1	0.0005366329999993	5590.41281472322
countries	slcwa	softplus	bernoulli	none	1	0.0005100369999997	5881.926213199283
countries	slcwa	softplus	bernoulli	none	1	0.0005172410000007	5800.004253328342
countries	slcwa	softplus	bernoulli	none	1	0.0004923059999999	6093.770947338345
countries	slcwa	softplus	bernoulli	none	1	0.0004931060000004	6083.884600871838
countries	slcwa	softplus	bernoulli	none	1	0.0004930650000005	6084.390496175013
countries	slcwa	softplus	bernoulli	none	1	0.0004955740000003	6053.58634633373
countries	slcwa	softplus	bernoulli	none	1	0.000492964000001	6085.637085047462
countries	slcwa	softplus	bernoulli	none	1	0.0004919379999996	6098.329464285903
countries	slcwa	softplus	bernoulli	none	1	0.0004932489999998	6082.1207949761165
countries	slcwa	softplus	bernoulli	none	1	0.0004923259999998	6093.523397100887
countries	slcwa	softplus	bernoulli	none	1	0.0004929530000001	6085.772883010907
countries	slcwa	softplus	bernoulli	none	1	0.0004972590000011	6033.073307859285
countries	slcwa	softplus	bernoulli	none	1	0.0004960880000002	6047.314186189997
countries	slcwa	softplus	bernoulli	none	1	0.0004938029999994	6075.297233923816
countries	slcwa	softplus	bernoulli	none	1	0.0004925639999999	6090.579092260425
countries	slcwa	softplus	bernoulli	none	1	0.0005944070000012	5047.046888737415
countries	slcwa	softplus	bernoulli	none	1	0.0005054839999996	5934.905951528245
countries	slcwa	softplus	bernoulli	none	1	0.0004942669999987	6069.5939644108485
countries	slcwa	softplus	bernoulli	none	1	0.0004844100000003	6193.100885609288
countries	slcwa	softplus	bernoulli	none	1	0.0004862139999985	6170.122620921356
countries	slcwa	softplus	bernoulli	none	1	0.0004953420000006	6056.421623839502
countries	slcwa	softplus	bernoulli	none	1	0.000489752	6125.549257583305
countries	slcwa	softplus	bernoulli	none	1	0.0004894750000001	6129.0157822133415
countries	slcwa	softplus	bernoulli	none	1	0.0004867940000004	6162.771110567361
countries	slcwa	softplus	bernoulli	none	1	0.000484805000001	6188.054991168852
countries	slcwa	softplus	bernoulli	none	1	0.0004801759999999	6247.70917330386
countries	slcwa	softplus	bernoulli	none	1	0.0004885709999999	6140.356263470492
countries	slcwa	softplus	bernoulli	none	1	0.0004870910000001	6159.013408170848
countries	slcwa	softplus	bernoulli	none	1	0.0004831220000003	6209.611650883041
countries	slcwa	softplus	bernoulli	none	1	0.0004829279999984	6212.106152489296
countries	slcwa	softplus	bernoulli	none	1	0.0004829920000002	6211.283002613967
countries	slcwa	softplus	bernoulli	none	1	0.0004842819999986	6194.73777676763
countries	slcwa	softplus	bernoulli	none	1	0.000479588000001	6255.369191876272
countries	slcwa	softplus	bernoulli	none	1	0.0004871739999998	6157.964094965684
countries	slcwa	softplus	bernoulli	none	1	0.0004827499999997	6214.396685658265
countries	slcwa	softplus	bernoulli	none	1	0.0004867829999994	6162.910372800892
countries	slcwa	softplus	bernoulli	none	1	0.0004822560000015	6220.762416622267
countries	slcwa	softplus	bernoulli	none	1	0.0004815929999999	6229.326422934575
countries	slcwa	softplus	bernoulli	none	1	0.0005434089999987	5520.703558474515
countries	slcwa	softplus	bernoulli	none	1	0.0005110350000006	5870.439402382334
countries	slcwa	softplus	bernoulli	none	1	0.0004903570000003	6117.991585718123
countries	slcwa	softplus	bernoulli	none	1	0.0005046410000009	5944.820179086824
countries	slcwa	softplus	bernoulli	none	1	0.0004886390000002	6139.5017589636045
countries	slcwa	softplus	bernoulli	none	1	0.0004839000000007	6199.628022308941
countries	slcwa	softplus	bernoulli	none	1	0.0004903919999996	6117.5549356474
countries	slcwa	softplus	bernoulli	none	1	0.0004818530000001	6225.965180250219
countries	slcwa	softplus	bernoulli	none	1	0.0004827180000006	6214.808646033301
countries	slcwa	softplus	bernoulli	none	1	0.0004825149999998	6217.423292542059
countries	slcwa	softplus	bernoulli	none	1	0.0004847859999994	6188.29751684938
countries	slcwa	softplus	bernoulli	none	1	0.0004833460000011	6206.733892476893
countries	slcwa	softplus	bernoulli	none	1	0.0004821390000007	6222.272000389008
countries	slcwa	softplus	bernoulli	none	1	0.0004815839999992	6229.442838642833
countries	slcwa	softplus	bernoulli	none	1	0.0004787000000003	6266.973052010808
countries	slcwa	softplus	bernoulli	none	1	0.000494003	6072.837614346218
countries	slcwa	softplus	bernoulli	none	1	0.0004762379999991	6299.3713227527705
countries	slcwa	softplus	bernoulli	none	1	0.0004754919999996	6309.254414379872
countries	slcwa	softplus	bernoulli	none	1	0.0004702569999999	6379.490363780912
countries	slcwa	softplus	bernoulli	none	1	0.0005513639999996	5441.051646465528
countries	slcwa	softplus	bernoulli	none	1	0.0005097589999998	5885.133955459322
countries	slcwa	softplus	bernoulli	none	1	0.0004850119999986	6185.413969156519
countries	slcwa	softplus	bernoulli	none	1	0.0004874849999989	6154.035508798078
countries	slcwa	softplus	bernoulli	none	1	0.0005132270000007	5845.36667010003
countries	slcwa	softplus	bernoulli	none	1	0.0005977220000001	5019.05568140214
countries	slcwa	softplus	bernoulli	none	1	0.0005194690000003	5775.128063461164
countries	slcwa	softplus	bernoulli	none	1	0.0005058669999993	5930.412539272163
countries	slcwa	softplus	bernoulli	none	1	0.0004995440000001	6005.476995017234
countries	slcwa	softplus	bernoulli	none	1	0.0004993740000003	6007.521416809882
countries	slcwa	softplus	bernoulli	none	1	0.0004979820000006	6024.314131828608
countries	slcwa	softplus	bernoulli	none	1	0.0004978940000004	6025.378895904212
countries	slcwa	softplus	bernoulli	none	1	0.0004989430000001	6012.710870778469
countries	slcwa	softplus	bernoulli	none	1	0.0004947309999998	6063.901392879872
countries	slcwa	softplus	bernoulli	none	1	0.0004971400000002	6034.517439752621
countries	slcwa	softplus	bernoulli	none	1	0.0004972189999996	6033.5586532333855
countries	slcwa	softplus	bernoulli	none	1	0.0004962949999995	6044.791908043543
countries	slcwa	softplus	bernoulli	none	1	0.0004960829999998	6047.37513682413
countries	slcwa	softplus	bernoulli	none	1	0.0004984889999999	6018.186960996911
countries	slcwa	softplus	bernoulli	none	1	0.0005019080000003	5977.191038990623
countries	slcwa	softplus	bernoulli	none	1	0.0004989340000012	6012.819330798498
countries	slcwa	softplus	bernoulli	none	1	0.0005042139999993	5949.854625226484
countries	slcwa	softplus	bernoulli	none	1	0.000501067	5987.223265550391
countries	slcwa	softplus	bernoulli	none	1	0.0005396510000004	5559.14841258086
countries	slcwa	softplus	bernoulli	none	1	0.0005051779999991	5938.500884846479
countries	slcwa	softplus	bernoulli	none	1	0.0004915309999997	6103.3790340821215
countries	slcwa	softplus	bernoulli	none	1	0.0004796609999999	6254.417182135345
countries	slcwa	softplus	bernoulli	none	1	0.0005207739999999	5760.656253961048
countries	slcwa	softplus	bernoulli	none	1	0.0006028969999984	4975.974337254128
countries	slcwa	softplus	bernoulli	none	1	0.0005030599999997	5963.503359442862
countries	slcwa	softplus	bernoulli	none	1	0.0004810680000009	6236.124622702572
countries	slcwa	softplus	bernoulli	none	1	0.0004736329999985	6334.018111088035
countries	slcwa	softplus	bernoulli	none	1	0.0004743560000015	6324.363979774921
countries	slcwa	softplus	bernoulli	none	1	0.0004704899999996	6376.331059113238
countries	slcwa	softplus	bernoulli	none	1	0.0004693859999989	6391.328245850948
countries	slcwa	softplus	bernoulli	none	1	0.0004708159999999	6371.915992659756
countries	slcwa	softplus	bernoulli	none	1	0.0004796080000009	6255.108338464574
countries	slcwa	softplus	bernoulli	none	1	0.0004746620000002	6320.286856749654
countries	slcwa	softplus	bernoulli	none	1	0.0005123739999994	5855.098033863994
countries	slcwa	softplus	bernoulli	none	1	0.000500444	5994.676727065835
countries	slcwa	softplus	bernoulli	none	1	0.000475913999999	6303.659904953756
countries	slcwa	softplus	bernoulli	none	1	0.0004715080000003	6362.564367937486
countries	slcwa	softplus	bernoulli	none	1	0.0004708039999989	6372.0784020663
countries	slcwa	softplus	bernoulli	none	1	0.0004701789999987	6380.548684666258
countries	slcwa	softplus	bernoulli	none	1	0.0004686320000004	6401.611498994949
countries	slcwa	softplus	bernoulli	none	1	0.0004672479999996	6420.573228782776
countries	slcwa	softplus	bernoulli	none	1	0.0004683290000002	6405.753220488778
countries	slcwa	softplus	bernoulli	none	1	0.0004691430000001	6394.638734883089
countries	slcwa	softplus	bernoulli	none	1	0.0004696620000004	6387.57233925095
countries	slcwa	softplus	bernoulli	none	1	0.0004662629999998	6434.136957041258
countries	slcwa	softplus	bernoulli	none	1	0.0004687059999994	6400.600803069069
countries	slcwa	softplus	bernoulli	none	1	0.0004801309999997	6248.294736231195
countries	slcwa	softplus	bernoulli	none	1	0.0004698909999998	6384.459374623185
countries	slcwa	softplus	bernoulli	none	1	0.0004676630000002	6414.875669014933
countries	slcwa	softplus	bernoulli	none	1	0.0004753910000001	6310.594857704504
countries	slcwa	softplus	bernoulli	none	1	0.0004712069999985	6366.6286791346565
countries	slcwa	softplus	bernoulli	none	1	0.0004657619999992	6441.057879356351
countries	slcwa	softplus	bernoulli	none	1	0.0004692119999987	6393.698370903098
countries	slcwa	softplus	bernoulli	none	1	0.000467768	6413.435720271107
countries	slcwa	softplus	bernoulli	none	1	0.0004736249999997	6334.125098974717
countries	slcwa	softplus	bernoulli	none	1	0.0004662999999993	6433.626420767937
countries	slcwa	softplus	bernoulli	none	1	0.0004683809999992	6405.042049111438
countries	slcwa	softplus	bernoulli	none	1	0.0004685640000001	6402.540528079204
countries	slcwa	softplus	bernoulli	none	1	0.0004689019999997	6397.925366071842
countries	slcwa	softplus	bernoulli	none	1	0.0004793269999989	6258.775324583045
countries	slcwa	softplus	bernoulli	none	1	0.0004715819999994	6361.565963085359
countries	slcwa	softplus	bernoulli	none	1	0.0004817500000005	6227.29631550985
countries	slcwa	softplus	bernoulli	none	1	0.0004709540000007	6370.048879498325
countries	slcwa	softplus	bernoulli	none	1	0.000467412999999	6418.306722333096
countries	slcwa	softplus	bernoulli	none	1	0.000469679	6387.341141502263
countries	slcwa	softplus	bernoulli	none	1	0.0004695740000002	6388.769395235685
countries	slcwa	softplus	bernoulli	none	1	0.0004753649999997	6310.940014518039
countries	slcwa	softplus	bernoulli	none	1	0.0004700280000005	6382.598483487664
countries	slcwa	softplus	bernoulli	none	1	0.000542717	5527.742819921893
countries	slcwa	softplus	bernoulli	none	1	0.000521763	5749.736949533854
countries	slcwa	softplus	bernoulli	none	1	0.0004972179999995	6033.570787868802
countries	slcwa	softplus	bernoulli	none	1	0.0005758080000006	5210.070023334987
countries	slcwa	softplus	bernoulli	none	1	0.0004853799999988	6180.724380911837
countries	slcwa	softplus	bernoulli	none	1	0.0004782209999998	6273.250233680744
countries	slcwa	softplus	bernoulli	none	1	0.0004717719999991	6359.003925636564
countries	slcwa	softplus	bernoulli	none	1	0.0004724930000001	6349.300412913687
countries	slcwa	softplus	bernoulli	none	1	0.0004682749999993	6406.491911812829
countries	slcwa	softplus	bernoulli	none	1	0.0004683540000005	6405.411291451376
countries	slcwa	softplus	bernoulli	none	1	0.0004715350000008	6362.200048765323
countries	slcwa	softplus	bernoulli	none	1	0.0004692099999985	6393.725623940757
countries	slcwa	softplus	bernoulli	none	1	0.0004681829999988	6407.750815402097
countries	slcwa	softplus	bernoulli	none	1	0.0004762720000002	6298.921624614932
countries	slcwa	softplus	bernoulli	none	1	0.0005022649999997	5972.942570160468
countries	slcwa	softplus	bernoulli	none	1	0.0004823260000001	6219.859597033458
countries	slcwa	softplus	bernoulli	none	1	0.0004762980000005	6298.577781129128
countries	slcwa	softplus	bernoulli	none	1	0.0004697619999998	6386.21259276221
countries	slcwa	softplus	bernoulli	none	1	0.0004671920000003	6421.342831208214
countries	slcwa	softplus	bernoulli	none	1	0.0004688960000009	6398.007233999928
countries	slcwa	softplus	bernoulli	none	1	0.0004701020000013	6381.59378175731
countries	slcwa	softplus	bernoulli	none	1	0.0004760830000005	6301.422230989977
countries	slcwa	softplus	bernoulli	none	1	0.0004690489999994	6395.920255673834
countries	slcwa	softplus	bernoulli	none	1	0.0004687849999989	6399.522169026167
countries	slcwa	softplus	bernoulli	none	1	0.0004706940000005	6373.567540687797
countries	slcwa	softplus	bernoulli	none	1	0.0004726280000006	6347.486818376352
countries	slcwa	softplus	bernoulli	none	1	0.0004901490000008	6120.587821243322
countries	slcwa	softplus	bernoulli	none	1	0.0004798589999985	6251.836476983562
countries	slcwa	softplus	bernoulli	none	1	0.0004715150000009	6362.469910806195
countries	slcwa	softplus	bernoulli	none	1	0.0005348539999996	5609.007317888651
countries	slcwa	softplus	bernoulli	none	1	0.0004858070000004	6175.291833994216
countries	slcwa	softplus	bernoulli	none	1	0.0004759449999998	6303.249325029553
countries	slcwa	softplus	bernoulli	none	1	0.0004773180000015	6285.1180973492565
countries	slcwa	softplus	bernoulli	none	1	0.0004711650000004	6367.19620514512
countries	slcwa	softplus	bernoulli	none	1	0.0005074819999997	5911.539719638568
countries	slcwa	softplus	bernoulli	none	1	0.0005367239999998	5589.464976414312
countries	slcwa	softplus	bernoulli	none	1	0.0004903330000001	6118.291038945498
countries	slcwa	softplus	bernoulli	none	1	0.0005422389999996	5532.61569160859
countries	slcwa	softplus	bernoulli	none	1	0.0004966729999988	6040.191433813973
countries	slcwa	softplus	bernoulli	none	1	0.0004730329999986	6342.052245844108
countries	slcwa	softplus	bernoulli	none	1	0.000470173	6380.630108490981
countries	slcwa	softplus	bernoulli	none	1	0.0004850320000002	6185.15891734629
countries	slcwa	softplus	bernoulli	none	1	0.0004568630000001	6566.519941424622
countries	slcwa	softplus	bernoulli	none	1	0.0004552669999995	6589.539764584406
countries	slcwa	softplus	bernoulli	none	1	0.000460275	6517.842594101211
countries	slcwa	softplus	bernoulli	none	1	0.000443508	6764.252279552456
countries	slcwa	softplus	bernoulli	none	1	0.0004534159999991	6616.440531444883
countries	slcwa	softplus	bernoulli	none	1	0.0004318330000003	6947.130024795122
countries	slcwa	softplus	bernoulli	none	1	0.0005403519999997	5551.936515458649
countries	slcwa	softplus	bernoulli	none	1	0.0004220250000006	7108.583614703673
countries	slcwa	softplus	bernoulli	none	1	0.0006100109999991	4917.944102654317
countries	slcwa	softplus	bernoulli	none	1	0.0008961169999999	3347.7771317810875
countries	slcwa	softplus	bernoulli	none	1	0.0004106480000007	7305.526874584131
countries	slcwa	softplus	bernoulli	none	1	0.0004059199999986	7390.61884117616
countries	slcwa	softplus	bernoulli	none	1	0.0004032899999995	7438.815740543311
countries	slcwa	softplus	bernoulli	none	1	0.0008238980000001	3641.227433492291
countries	slcwa	softplus	bernoulli	none	1	0.0005274469999996	5687.775264627781
countries	slcwa	softplus	bernoulli	none	1	0.0004042680000004	7420.819852168365
countries	slcwa	softplus	bernoulli	none	1	0.0004041220000008	7423.500823993172
countries	slcwa	softplus	bernoulli	none	1	0.0005151350000005	5823.716113245591
countries	slcwa	softplus	bernoulli	none	1	0.0004152799999985	7224.041610504472
countries	slcwa	softplus	bernoulli	none	1	0.0004060499999987	7388.252678264988
countries	slcwa	softplus	bernoulli	none	1	0.0005770060000003	5199.252694076517
countries	slcwa	softplus	bernoulli	none	1	0.0005386709999992	5569.262128468159
countries	slcwa	softplus	bernoulli	none	1	0.0004129390000002	7264.995556239483
countries	slcwa	softplus	bernoulli	none	1	0.0004123089999996	7276.096325819777
countries	slcwa	softplus	bernoulli	none	1	0.0004128799999989	7266.03371441492
countries	slcwa	softplus	bernoulli	none	1	0.0004069960000006	7371.079814041298
countries	slcwa	softplus	bernoulli	none	1	0.0006214550000009	4827.380904482562
countries	slcwa	softplus	bernoulli	none	1	0.0004030290000009	7443.633088419365
countries	slcwa	softplus	bernoulli	none	1	0.0004035439999992	7434.133576526827
countries	slcwa	softplus	bernoulli	none	1	0.0004936200000003	6077.549532024925
countries	slcwa	softplus	bernoulli	none	1	0.0004056139999999	7396.194411436541
countries	slcwa	softplus	bernoulli	none	1	0.0004025649999999	7452.212686151722
countries	slcwa	softplus	bernoulli	none	1	0.000470194	6380.3451341356495
countries	slcwa	softplus	bernoulli	none	1	0.0004030840000002	7442.617419690095
countries	slcwa	softplus	bernoulli	none	1	0.0004018069999993	7466.271120226219
countries	slcwa	softplus	bernoulli	none	1	0.0004043839999994	7418.691145060802
countries	slcwa	softplus	bernoulli	none	1	0.0003996000000014	7507.507507479349
countries	slcwa	softplus	bernoulli	none	1	0.0004013269999987	7475.201020637765
countries	slcwa	softplus	bernoulli	none	1	0.0004011750000003	7478.03327724129
countries	slcwa	softplus	bernoulli	none	1	0.0005324009999991	5634.850422904171
countries	slcwa	softplus	bernoulli	none	1	0.000455381	6587.890140342747
countries	slcwa	softplus	bernoulli	none	1	0.0004183780000008	7170.549120636488
countries	slcwa	softplus	bernoulli	none	1	0.000551047	5444.181712266925
countries	slcwa	softplus	bernoulli	none	1	0.0004034180000012	7436.455487833964
countries	slcwa	softplus	bernoulli	none	1	0.0004022619999997	7457.825994009303
countries	slcwa	softplus	bernoulli	none	1	0.0004013250000003	7475.238273213607
countries	slcwa	softplus	bernoulli	none	1	0.0004027729999993	7448.36421509086
countries	slcwa	softplus	bernoulli	none	1	0.0004035580000003	7433.875675856581
countries	slcwa	softplus	bernoulli	none	1	0.0004008209999994	7484.637780964001
countries	slcwa	softplus	bernoulli	none	1	0.0005260630000005	5702.739025547728
countries	slcwa	softplus	bernoulli	none	1	0.0010439959999999	2873.5742282539245
countries	slcwa	softplus	bernoulli	none	1	0.0004258769999996	7044.287435110617
countries	slcwa	softplus	bernoulli	none	1	0.0004032209999991	7440.088685873355
countries	slcwa	softplus	bernoulli	none	1	0.0005689649999993	5272.732066125934
countries	slcwa	softplus	bernoulli	none	1	0.0004094789999999	7326.383037958162
countries	slcwa	softplus	bernoulli	none	1	0.0004082549999999	7348.348458684478
countries	slcwa	softplus	bernoulli	none	1	0.0008336779999993	3598.511655582109
countries	slcwa	softplus	bernoulli	none	1	0.0009958179999998	3012.598687712571
countries	slcwa	softplus	bernoulli	none	1	0.0004118220000002	7284.700671645366
countries	slcwa	softplus	bernoulli	none	1	0.0004129600000002	7264.626113905119
countries	slcwa	softplus	bernoulli	none	1	0.0004078830000011	7355.050345298633
countries	slcwa	softplus	bernoulli	none	1	0.0004680089999986	6410.13313848365
countries	slcwa	softplus	bernoulli	none	1	0.0006331570000011	4738.161309114109
countries	slcwa	softplus	bernoulli	none	1	0.0004168470000003	7196.885188084879
countries	slcwa	softplus	bernoulli	none	1	0.0004037489999983	7430.358960670853
countries	slcwa	softplus	bernoulli	none	1	0.0004581049999998	6548.716997196747
countries	slcwa	softplus	bernoulli	none	1	0.0004057809999995	7393.150492515243
countries	slcwa	softplus	bernoulli	none	1	0.0003998960000011	7501.950507110826
countries	slcwa	softplus	bernoulli	none	1	0.0004431310000008	6770.007063361536
countries	slcwa	softplus	bernoulli	none	1	0.0004012129999999	7477.325011902231
countries	slcwa	softplus	bernoulli	none	1	0.0004635180000001	6472.240560235648
countries	slcwa	softplus	bernoulli	none	1	0.000402567	7452.175662683317
countries	slcwa	softplus	bernoulli	none	1	0.0004003200000006	7494.004796150421
countries	slcwa	softplus	bernoulli	none	1	0.0004010450000002	7480.457305284963
countries	slcwa	softplus	bernoulli	none	1	0.0004012059999993	7477.455471764283
countries	slcwa	softplus	bernoulli	none	1	0.0005100089999992	5882.249136789157
countries	slcwa	softplus	bernoulli	none	1	0.00040115	7478.499314469549
countries	slcwa	softplus	bernoulli	none	1	0.0004631870000011	6476.865715127163
countries	slcwa	softplus	bernoulli	none	1	0.0004992699999988	6008.772808314195
countries	slcwa	softplus	bernoulli	none	1	0.0004035120000001	7434.723130908656
countries	slcwa	softplus	bernoulli	none	1	0.0004016349999993	7469.468547325037
countries	slcwa	softplus	bernoulli	none	1	0.000489120000001	6133.464180556536
countries	slcwa	softplus	bernoulli	none	1	0.0004048169999997	7410.755971221673
countries	slcwa	softplus	bernoulli	none	1	0.0004006200000006	7488.392990852407
countries	slcwa	softplus	bernoulli	none	1	0.0004012299999995	7477.008199793372
countries	slcwa	softplus	bernoulli	none	1	0.000401996999999	7462.742259287316
countries	slcwa	softplus	bernoulli	none	1	0.0004002530000004	7495.259248516672
countries	slcwa	softplus	bernoulli	none	1	0.0004012219999989	7477.157284515914
countries	slcwa	softplus	bernoulli	none	1	0.000402253999999	7457.974314754128
countries	slcwa	softplus	bernoulli	none	1	0.0004022470000002	7458.104100212502
